refseq_id	string_id	groupid	cog_category	interacting protein	interacting protein cog 
EDK24472	411460.RUMTOR_01201	ENOG4107WVT	G	411460.RUMTOR_02435	ENOG4105C53
EDK24472	411460.RUMTOR_01201	ENOG4107WVT	G	411460.RUMTOR_02461	ENOG4108E8A
EDK24472	411460.RUMTOR_01201	ENOG4107WVT	G	411460.RUMTOR_02759	ENOG4108E8A
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00196	ENOG4105K5M
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00201	ENOG4108YY1
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00283	ENOG4105E06
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00551	ENOG4105CAV
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00584	ENOG41082DI
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00691	ENOG4108YZX
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00692	ENOG4105VJV
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00795	ENOG4105MS2
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00934	ENOG4105VCC
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01026	ENOG4105CAV
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01046	ENOG4105VB9
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01084	ENOG4105KK9
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01086	ENOG4105K46
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01128	ENOG4105K77
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01264	ENOG4105KBC
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01265	ENOG4108VZM
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01401	ENOG4105CXN
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01657	ENOG4105VG0
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01902	ENOG4105C3G
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01918	ENOG4105E06
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02414	ENOG41067VY
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02470	ENOG4108ZT0
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02473	ENOG4105G6W
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02474	N/A
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02475	ENOG4108Z04
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02480	ENOG4108UZ0
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02481	ENOG4105VPB
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02482	ENOG4108RA9
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02483	ENOG4105K4C
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02484	ENOG4108R5J
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02485	ENOG4108UJY
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02488	ENOG41082QR
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02489	ENOG4105CW6
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02490	ENOG4105KAR
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02491	ENOG4108UNN
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02492	ENOG4105K87
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02493	ENOG41082SA
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02494	ENOG4108R70
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02495	ENOG4105CKE
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02496	ENOG4105KAP
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02497	ENOG4105K7S
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02498	ENOG4105CFD
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02499	ENOG41080UE
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02500	ENOG4106U5A
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02501	ENOG4105EEE
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02502	ENOG4108Z10
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02524	ENOG4108UHY
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02526	ENOG4108UKE
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02559	ENOG4108UJD
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02560	ENOG4108UM5
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02585	ENOG4105K9Q
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02589	N/A
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02591	ENOG4108ZDX
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02739	ENOG4105CE9
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02743	ENOG4105WDJ
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02746	ENOG4108UIK
EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02747	ENOG4105C64
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_00196	ENOG4105K5M
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_00551	ENOG4105CAV
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_00934	ENOG4105VCC
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_01026	ENOG4105CAV
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_01128	ENOG4105K77
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_01142	ENOG4105KQV
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02473	ENOG4105G6W
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02474	N/A
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02475	ENOG4108Z04
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02482	ENOG4108RA9
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02485	ENOG4108UJY
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02488	ENOG41082QR
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02492	ENOG4105K87
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02495	ENOG4105CKE
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02497	ENOG4105K7S
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02502	ENOG4108Z10
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02524	ENOG4108UHY
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02526	ENOG4108UKE
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02559	ENOG4108UJD
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02589	N/A
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02591	ENOG4108ZDX
EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02739	ENOG4105CE9
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00102	ENOG4105CS2
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00577	ENOG4108ZJ4
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00787	ENOG4106FX4
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00809	ENOG4105DKQ
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00862	ENOG41064KY
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01009	ENOG4105G8C
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01114	ENOG4105CPE
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01174	ENOG4107ERB
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01193	ENOG4107VIB
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01198	ENOG4108QR2
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01211	ENOG4107APH
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01268	ENOG4105E2D
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01318	N/A
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01419	ENOG4105D2F
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01430	ENOG4105D2F
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01594	ENOG4105RYY
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01612	ENOG4108KPW
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01626	ENOG4105CS2
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01642	ENOG4105EBU
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01685	ENOG4105D2F
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01739	ENOG4105CS2
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01856	ENOG4105CS2
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02111	ENOG4108478
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02288	ENOG4105CX7
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02318	N/A
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02319	ENOG4108ZJ4
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02504	ENOG4105CS2
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02528	ENOG4105E8A
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02581	ENOG4105E2D
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02631	ENOG4105G8C
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02672	ENOG4105DKQ
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02789	ENOG4105CJQ
EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02806	ENOG4105E2D
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00068	ENOG4105BZF
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00151	ENOG4108J4G
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00181	ENOG4107XA4
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00705	ENOG4105IEH
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00736	ENOG4105FF2
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00751	ENOG4108IUM
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00775	ENOG4105D7K
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00787	ENOG4106FX4
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00803	ENOG4107UH8
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00845	ENOG4107EF8
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00846	ENOG4107EF8
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00854	ENOG41085JG
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00862	ENOG41064KY
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00928	ENOG4105CXW
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01009	ENOG4105G8C
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01163	ENOG4108IUJ
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01164	ENOG4108IUN
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01174	ENOG4107ERB
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01193	ENOG4107VIB
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01211	ENOG4107APH
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01268	ENOG4105E2D
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01282	ENOG4108JAB
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01294	ENOG4105CX7
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01400	ENOG4108KBS
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01419	ENOG4105D2F
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01422	ENOG4105C9C
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01430	ENOG4105D2F
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01500	ENOG4107TRR
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01594	ENOG4105RYY
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01612	ENOG4108KPW
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01613	ENOG4108KPW
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01685	ENOG4105D2F
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01755	ENOG4107QMW
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02135	ENOG4108QF7
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02288	ENOG4105CX7
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02460	ENOG4105F8D
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02528	ENOG4105E8A
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02570	ENOG4105C4C
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02581	ENOG4105E2D
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02631	ENOG4105G8C
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02677	ENOG4108IUN
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02756	ENOG4105F8D
EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02789	ENOG4105CJQ
BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_0031	ENOG4105DCY
BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_0918	ENOG4108FTT
BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_1584	ENOG4105C0A
BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_1618	ENOG4105F6E
BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_1740	ENOG4105VNB
BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_1784	ENOG4108ZF3
BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_2100	ENOG4108PD8
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_00133	N/A
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_00271	ENOG4108TMK
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_01801	N/A
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_02794	N/A
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03167	ENOG4108TPY
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03244	N/A
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03416	N/A
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03425	ENOG4105CMK
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03445	ENOG4106FJK
EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03641	ENOG4106UKV
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_00133	N/A
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_00271	ENOG4108TMK
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_01801	N/A
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_02794	N/A
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03167	ENOG4108TPY
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03244	N/A
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03416	N/A
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03425	ENOG4105CMK
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03445	ENOG4106FJK
EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03641	ENOG4106UKV
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_00591	ENOG410684D
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_00705	ENOG4105EJZ
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_01022	ENOG4105BZU
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_01589	ENOG4105U2W
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_01591	ENOG4107V7R
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_02840	ENOG4108S0S
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_02942	N/A
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_02967	ENOG4105HCZ
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_03078	N/A
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_03088	ENOG4107S2F
EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_03341	ENOG4105CQJ
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00004	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00091	ENOG4108AU4
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00111	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00114	ENOG4108NIF
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00125	ENOG4108IUM
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00192	ENOG4108QTP
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00204	ENOG4105D14
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00207	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00230	ENOG4108ZRV
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00243	ENOG4105BZ5
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00287	ENOG4107YT8
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00346	ENOG4107RC7
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00352	ENOG4105CB1
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00397	ENOG4105DNT
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00543	ENOG4107RV5
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00564	ENOG4106GKD
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00591	ENOG4108IUK
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00659	ENOG4105EGE
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00750	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00776	ENOG4105DUV
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00982	ENOG4108RRQ
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01021	ENOG4108IUK
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01036	ENOG4105DNT
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01047	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01054	ENOG4105C71
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01057	ENOG4106UB8
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01088	ENOG4105DRM
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01094	ENOG4107RBC
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01248	ENOG4105KG3
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01340	ENOG4105DRM
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01378	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01470	ENOG4107SNZ
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01481	ENOG4108ZQ5
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01651	ENOG4106VSH
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01704	ENOG4106GKD
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01757	ENOG4105DUV
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01805	ENOG4105CNT
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01809	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01810	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01813	ENOG4107QK4
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01823	ENOG4105CJQ
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01832	ENOG4105UR1
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01927	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01935	ENOG4105F3R
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01941	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01944	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02048	ENOG41082YI
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02069	ENOG4105GI3
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02083	ENOG4105HVN
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02221	ENOG4105DM4
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02255	ENOG4105SFK
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02362	ENOG4108SJI
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02390	ENOG4105GTY
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02427	ENOG4105CG3
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02455	ENOG4105DRM
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02533	ENOG4105CNT
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02597	ENOG41082GC
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02637	N/A
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02760	ENOG4107MGY
EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02836	ENOG4105C5C
EDM49996	411463.EUBVEN_02642	ENOG4105H61	C	411463.EUBVEN_00909	ENOG4107UA6
EDM49996	411463.EUBVEN_02642	ENOG4105H61	C	411463.EUBVEN_01982	ENOG4107UA6
EDM49996	411463.EUBVEN_02642	ENOG4105H61	C	411463.EUBVEN_02278	ENOG4108RCY
EDM49996	411463.EUBVEN_02642	ENOG4105H61	C	411463.EUBVEN_02659	ENOG4108TCH
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_00006	N/A
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_00302	ENOG4108JJB
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_00589	ENOG410665I
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_00972	ENOG4105F8B
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01009	ENOG4105EYH
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01051	ENOG4108DBN
EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01052	ENOG4108W0H
