ncbi taxid	refseq id	string_id	groupid	cog_category	interacting protein	interacting protein cog
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01084	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02490	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02470	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00934	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02414	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02482	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00692	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02499	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02498	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02497	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02526	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02473	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02493	ENOG41082SA
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02494	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01902	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02585	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01918	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01086	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02739	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02475	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01401	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02747	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02491	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01046	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00201	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02502	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02484	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02560	ENOG4108UM5
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02488	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00196	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02743	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02492	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02474	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02746	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02501	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02500	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02485	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_01264	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00795	ENOG4105MS2
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00551	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02483	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02481	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02480	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02496	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_00584	ENOG41082DI
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02559	N/A
411460	EDK24876	411460.RUMTOR_01142	ENOG4105KQV	J	411460.RUMTOR_02495	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_00196	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_00551	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_00934	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_01026	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_01128	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_01142	ENOG4105KQV
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02473	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02474	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02475	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02482	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02485	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02488	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02492	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02495	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02497	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02502	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02524	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02526	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02559	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02589	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02591	N/A
411460	EDK24993	411460.RUMTOR_00795	ENOG4105MS2	J	411460.RUMTOR_02739	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00862	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02672	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01626	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00787	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02806	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01009	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02288	ENOG4105CX7
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01198	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01685	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01419	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01268	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01193	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00809	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00577	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01174	ENOG4107ERB
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02318	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01739	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01612	ENOG4108KPW
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01211	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02111	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02789	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02631	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02528	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01594	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01318	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_00102	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02581	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02319	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01114	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01430	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_02504	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01642	N/A
411460	EDK25360	411460.RUMTOR_00254	ENOG4105NZF	S	411460.RUMTOR_01856	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00775	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01174	ENOG4107ERB
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01612	ENOG4108KPW
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01211	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00705	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02789	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02631	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02528	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01613	ENOG4108KPW
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01594	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02581	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02677	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01755	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00803	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02460	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00928	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01430	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00751	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02756	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00854	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01294	ENOG4105CX7
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00151	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01422	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01400	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00862	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01282	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01164	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00787	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01009	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01163	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02288	ENOG4105CX7
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00181	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00846	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01685	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01500	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01419	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02570	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01268	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00068	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_02135	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_01193	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00736	N/A
411460	EDK25459	411460.RUMTOR_00354	ENOG4105ESP	S	411460.RUMTOR_00845	N/A
370438	BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_0031	N/A
370438	BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_0918	N/A
370438	BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_1584	N/A
370438	BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_1618	N/A
370438	BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_1740	N/A
370438	BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_1784	N/A
370438	BAF60071	370438.PTH_1890	ENOG4105CEY	IQ	370438.PTH_2100	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_00133	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_00271	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_01801	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_02794	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03167	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03244	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03416	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03425	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03445	N/A
411901	EDM19159	411901.BACCAC_03665	-	N/A	411901.BACCAC_03641	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_00133	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_00271	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_01801	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_02794	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03167	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03244	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03416	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03425	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03445	N/A
411901	EDM19162	411901.BACCAC_03668	ENOG4105C27	P	411901.BACCAC_03641	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_00591	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_00705	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_01022	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_01589	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_01591	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_02840	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_02942	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_02967	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_03078	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_03088	N/A
411901	EDM20484	411901.BACCAC_02659	ENOG4105DVB	M	411901.BACCAC_03341	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00397	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01021	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02255	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00352	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00004	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02221	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00659	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01809	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01378	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00192	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01704	ENOG4106GKD
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02069	ENOG4105GI3
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01832	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00230	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02083	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01805	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01057	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02362	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01047	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00204	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02637	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00750	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01651	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00982	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02760	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02836	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00114	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01340	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00346	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02597	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01927	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01757	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00207	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02427	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01944	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00091	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02048	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00564	ENOG4106GKD
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01813	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00543	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00125	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01481	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01094	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01935	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02390	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01088	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01823	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02533	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01036	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01810	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00776	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00111	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_02455	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01941	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00591	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00287	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01248	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01054	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_00243	N/A
411463	EDM49988	411463.EUBVEN_02634	ENOG410631E	S	411463.EUBVEN_01470	N/A
411463	EDM49996	411463.EUBVEN_02642	ENOG4105H61	C	411463.EUBVEN_00909	N/A
411463	EDM49996	411463.EUBVEN_02642	ENOG4105H61	C	411463.EUBVEN_01982	N/A
411463	EDM49996	411463.EUBVEN_02642	ENOG4105H61	C	411463.EUBVEN_02278	N/A
411463	EDM49996	411463.EUBVEN_02642	ENOG4105H61	C	411463.EUBVEN_02659	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02078	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01814	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01955	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01521	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01465	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02430	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02152	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01525	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01051	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_00302	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02606	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01777	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_00589	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01617	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01950	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01520	ENOG4105C2J
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01524	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01818	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02432	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01821	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01779	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01052	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01820	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01819	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_00006	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_02076	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01009	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01951	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01284	N/A
411463	EDM50639	411463.EUBVEN_01957	ENOG4108PXN	S	411463.EUBVEN_01530	N/A
